"","Location","Year","Month","average_WindGustSpeed","Lat","Long","State"
"2029","Walpole",2011,"December",41.480815768302,-34.9776796,116.7310063,"Western Australia"
"2030","Walpole",2011,"February",41.8571428571429,-34.9776796,116.7310063,"Western Australia"
"2031","Walpole",2011,"January",40.8709677419355,-34.9776796,116.7310063,"Western Australia"
"2032","Walpole",2011,"July",35.0417583456063,-34.9776796,116.7310063,"Western Australia"
"2033","Walpole",2011,"June",46.3,-34.9776796,116.7310063,"Western Australia"
"2034","Walpole",2011,"March",37.6451612903226,-34.9776796,116.7310063,"Western Australia"
"2035","Walpole",2011,"May",32.9677419354839,-34.9776796,116.7310063,"Western Australia"
"2036","Walpole",2011,"November",44.0935602013643,-34.9776796,116.7310063,"Western Australia"
"2037","Walpole",2011,"October",38.8387096774194,-34.9776796,116.7310063,"Western Australia"
"2038","Walpole",2011,"September",46.9666666666667,-34.9776796,116.7310063,"Western Australia"
"2039","Walpole",2012,"April",38.6666666666667,-34.9776796,116.7310063,"Western Australia"
"2040","Walpole",2012,"August",42.5161290322581,-34.9776796,116.7310063,"Western Australia"
"2041","Walpole",2012,"February",40.2758620689655,-34.9776796,116.7310063,"Western Australia"
"2042","Walpole",2012,"January",42.2288801947969,-34.9776796,116.7310063,"Western Australia"
"2043","Walpole",2012,"July",36.0322580645161,-34.9776796,116.7310063,"Western Australia"
"2044","Walpole",2012,"June",44.8333333333333,-34.9776796,116.7310063,"Western Australia"
"2045","Walpole",2012,"March",40.9677419354839,-34.9776796,116.7310063,"Western Australia"
"2046","Walpole",2012,"May",36.2258064516129,-34.9776796,116.7310063,"Western Australia"
"2047","Walpole",2012,"November",39.6333333333333,-34.9776796,116.7310063,"Western Australia"
"2048","Walpole",2012,"October",42.4193548387097,-34.9776796,116.7310063,"Western Australia"
"2049","Walpole",2012,"September",45.9333333333333,-34.9776796,116.7310063,"Western Australia"
"2050","Walpole",2013,"April",31.7333333333333,-34.9776796,116.7310063,"Western Australia"
"2051","Walpole",2013,"August",47.6451612903226,-34.9776796,116.7310063,"Western Australia"
"2052","Walpole",2013,"December",38.7096774193548,-34.9776796,116.7310063,"Western Australia"
"2053","Walpole",2013,"January",41.4838709677419,-34.9776796,116.7310063,"Western Australia"
"2054","Walpole",2013,"July",43.3225806451613,-34.9776796,116.7310063,"Western Australia"
"2055","Walpole",2013,"June",39.9030137956142,-34.9776796,116.7310063,"Western Australia"
"2056","Walpole",2013,"March",35.3870967741936,-34.9776796,116.7310063,"Western Australia"
"2057","Walpole",2013,"May",41.8533542532053,-34.9776796,116.7310063,"Western Australia"
"2058","Walpole",2013,"November",43.5,-34.9776796,116.7310063,"Western Australia"
"2059","Walpole",2013,"October",45.1612903225806,-34.9776796,116.7310063,"Western Australia"
"2060","Walpole",2013,"September",56.7666666666667,-34.9776796,116.7310063,"Western Australia"
"2061","Walpole",2014,"April",33.7,-34.9776796,116.7310063,"Western Australia"
"2062","Walpole",2014,"August",39.8709677419355,-34.9776796,116.7310063,"Western Australia"
"2063","Walpole",2014,"December",38.0322580645161,-34.9776796,116.7310063,"Western Australia"
"2064","Walpole",2014,"February",40.8214285714286,-34.9776796,116.7310063,"Western Australia"
"2065","Walpole",2014,"January",40.6451612903226,-34.9776796,116.7310063,"Western Australia"
"2066","Walpole",2014,"July",47.8907771343065,-34.9776796,116.7310063,"Western Australia"
"2067","Walpole",2014,"June",41.4333333333333,-34.9776796,116.7310063,"Western Australia"
"2068","Walpole",2014,"March",37.2258064516129,-34.9776796,116.7310063,"Western Australia"
"2069","Walpole",2014,"May",42.4516129032258,-34.9776796,116.7310063,"Western Australia"
"2070","Walpole",2014,"November",40.1320606348105,-34.9776796,116.7310063,"Western Australia"
"2071","Walpole",2014,"October",39.8210509109401,-34.9776796,116.7310063,"Western Australia"
"2072","Walpole",2014,"September",42.5667594741409,-34.9776796,116.7310063,"Western Australia"
"2073","Walpole",2015,"April",34.9666666666667,-34.9776796,116.7310063,"Western Australia"
"2074","Walpole",2015,"August",38.1612903225806,-34.9776796,116.7310063,"Western Australia"
"2075","Walpole",2015,"December",38.2796274386947,-34.9776796,116.7310063,"Western Australia"
"2076","Walpole",2015,"February",38.6613455003992,-34.9776796,116.7310063,"Western Australia"
"2077","Walpole",2015,"January",40.3785335802804,-34.9776796,116.7310063,"Western Australia"
"2078","Walpole",2015,"July",37.6455527160377,-34.9776796,116.7310063,"Western Australia"
"2079","Walpole",2015,"June",38.4666666666667,-34.9776796,116.7310063,"Western Australia"
"2080","Walpole",2015,"March",38.0886125611742,-34.9776796,116.7310063,"Western Australia"
"2081","Walpole",2015,"May",34.1290322580645,-34.9776796,116.7310063,"Western Australia"
"2082","Walpole",2015,"November",39.0897485915571,-34.9776796,116.7310063,"Western Australia"
"2083","Walpole",2015,"October",41.0550812733089,-34.9776796,116.7310063,"Western Australia"
"2084","Walpole",2015,"September",39.8206797188458,-34.9776796,116.7310063,"Western Australia"
"2085","Walpole",2016,"April",36.6494191925973,-34.9776796,116.7310063,"Western Australia"
"2086","Walpole",2016,"August",46.3926373730684,-34.9776796,116.7310063,"Western Australia"
"2087","Walpole",2016,"December",39.1290322580645,-34.9776796,116.7310063,"Western Australia"
"2088","Walpole",2016,"February",37.3793103448276,-34.9776796,116.7310063,"Western Australia"
"2089","Walpole",2016,"January",40.357086148804,-34.9776796,116.7310063,"Western Australia"
"2090","Walpole",2016,"July",45.4742673326043,-34.9776796,116.7310063,"Western Australia"
"2091","Walpole",2016,"June",41.1871475244872,-34.9776796,116.7310063,"Western Australia"
"2092","Walpole",2016,"March",36.3999963771972,-34.9776796,116.7310063,"Western Australia"
"2093","Walpole",2016,"May",43.1379011568103,-34.9776796,116.7310063,"Western Australia"
"2094","Walpole",2016,"November",36.0324427878174,-34.9776796,116.7310063,"Western Australia"
"2095","Walpole",2016,"October",49.8275789153432,-34.9776796,116.7310063,"Western Australia"
"2096","Walpole",2016,"September",46.8278611388368,-34.9776796,116.7310063,"Western Australia"
"2097","Walpole",2017,"April",30.0333333333333,-34.9776796,116.7310063,"Western Australia"
"2098","Walpole",2017,"February",39.6558240104932,-34.9776796,116.7310063,"Western Australia"
"2099","Walpole",2017,"January",38.6469129492499,-34.9776796,116.7310063,"Western Australia"
"2100","Walpole",2017,"June",33.0055085204914,-34.9776796,116.7310063,"Western Australia"
"2101","Walpole",2017,"March",40.7161804312359,-34.9776796,116.7310063,"Western Australia"
"2102","Walpole",2017,"May",35.9032258064516,-34.9776796,116.7310063,"Western Australia"
"2103","Williamtown",2009,"April",40.2324696060891,-32.815,151.8427778,"New South Wales"
"2104","Williamtown",2009,"August",42.2010928761635,-32.815,151.8427778,"New South Wales"
"2105","Williamtown",2009,"December",44.3100931466888,-32.815,151.8427778,"New South Wales"
"2106","Williamtown",2009,"February",43.2142857142857,-32.815,151.8427778,"New South Wales"
"2107","Williamtown",2009,"January",44.2171431209952,-32.815,151.8427778,"New South Wales"
"2108","Williamtown",2009,"July",42.3932610412519,-32.815,151.8427778,"New South Wales"
"2109","Williamtown",2009,"June",37.3430331780575,-32.815,151.8427778,"New South Wales"
"2110","Williamtown",2009,"March",39.9431166822812,-32.815,151.8427778,"New South Wales"
"2111","Williamtown",2009,"May",37.7248530462985,-32.815,151.8427778,"New South Wales"
"2112","Williamtown",2009,"November",45.2333333333333,-32.815,151.8427778,"New South Wales"
"2113","Williamtown",2009,"October",45.1619576165573,-32.815,151.8427778,"New South Wales"
"2114","Williamtown",2009,"September",48.5715550037101,-32.815,151.8427778,"New South Wales"
"2115","Williamtown",2010,"April",35.6333333333333,-32.815,151.8427778,"New South Wales"
"2116","Williamtown",2010,"August",50.2705156734634,-32.815,151.8427778,"New South Wales"
"2117","Williamtown",2010,"December",46.291443714842,-32.815,151.8427778,"New South Wales"
"2118","Williamtown",2010,"February",41.1785714285714,-32.815,151.8427778,"New South Wales"
"2119","Williamtown",2010,"January",39.9048761007406,-32.815,151.8427778,"New South Wales"
"2120","Williamtown",2010,"July",36.6891878076619,-32.815,151.8427778,"New South Wales"
"2121","Williamtown",2010,"June",38.2666666666667,-32.815,151.8427778,"New South Wales"
"2122","Williamtown",2010,"March",39.0650930391144,-32.815,151.8427778,"New South Wales"
"2123","Williamtown",2010,"May",38.2761009172386,-32.815,151.8427778,"New South Wales"
"2124","Williamtown",2010,"November",41.4666666666667,-32.815,151.8427778,"New South Wales"
"2125","Williamtown",2010,"October",44.0789365809291,-32.815,151.8427778,"New South Wales"
"2126","Williamtown",2010,"September",44.2072987553043,-32.815,151.8427778,"New South Wales"
"2127","Williamtown",2011,"August",34.7096774193548,-32.815,151.8427778,"New South Wales"
"2128","Williamtown",2011,"December",41.3561286706057,-32.815,151.8427778,"New South Wales"
"2129","Williamtown",2011,"February",42.1799215275927,-32.815,151.8427778,"New South Wales"
"2130","Williamtown",2011,"January",44.3461190543828,-32.815,151.8427778,"New South Wales"
"2131","Williamtown",2011,"July",45.1179613585494,-32.815,151.8427778,"New South Wales"
"2132","Williamtown",2011,"June",49.7261219016276,-32.815,151.8427778,"New South Wales"
"2133","Williamtown",2011,"March",40.9717506300057,-32.815,151.8427778,"New South Wales"
"2134","Williamtown",2011,"May",39.6451612903226,-32.815,151.8427778,"New South Wales"
"2135","Williamtown",2011,"November",42.6333333333333,-32.815,151.8427778,"New South Wales"
"2136","Williamtown",2011,"October",37.4055248154628,-32.815,151.8427778,"New South Wales"
"2137","Williamtown",2011,"September",44.1333333333333,-32.815,151.8427778,"New South Wales"
"2138","Williamtown",2012,"April",43.6993793932721,-32.815,151.8427778,"New South Wales"
"2139","Williamtown",2012,"August",46.8387096774194,-32.815,151.8427778,"New South Wales"
"2140","Williamtown",2012,"February",37.551724137931,-32.815,151.8427778,"New South Wales"
"2141","Williamtown",2012,"January",41.8709677419355,-32.815,151.8427778,"New South Wales"
"2142","Williamtown",2012,"July",39.9677419354839,-32.815,151.8427778,"New South Wales"
"2143","Williamtown",2012,"June",38.3,-32.815,151.8427778,"New South Wales"
"2144","Williamtown",2012,"March",40.9032258064516,-32.815,151.8427778,"New South Wales"
"2145","Williamtown",2012,"May",34.9670516639467,-32.815,151.8427778,"New South Wales"
"2146","Williamtown",2012,"November",43.6666666666667,-32.815,151.8427778,"New South Wales"
"2147","Williamtown",2012,"October",43.6451612903226,-32.815,151.8427778,"New South Wales"
"2148","Williamtown",2012,"September",45.1666666666667,-32.815,151.8427778,"New South Wales"
"2149","Williamtown",2013,"April",35.8756864529413,-32.815,151.8427778,"New South Wales"
"2150","Williamtown",2013,"August",47.7592951141959,-32.815,151.8427778,"New South Wales"
"2151","Williamtown",2013,"December",45,-32.815,151.8427778,"New South Wales"
"2152","Williamtown",2013,"January",47.6597052450863,-32.815,151.8427778,"New South Wales"
"2153","Williamtown",2013,"July",33.0645161290323,-32.815,151.8427778,"New South Wales"
"2154","Williamtown",2013,"June",37.3532067794042,-32.815,151.8427778,"New South Wales"
"2155","Williamtown",2013,"March",40.3595232157517,-32.815,151.8427778,"New South Wales"
"2156","Williamtown",2013,"May",36.1459548443616,-32.815,151.8427778,"New South Wales"
"2157","Williamtown",2013,"November",47.4,-32.815,151.8427778,"New South Wales"
"2158","Williamtown",2013,"October",51.1612903225806,-32.815,151.8427778,"New South Wales"
"2159","Williamtown",2013,"September",46.3085542967233,-32.815,151.8427778,"New South Wales"
"2160","Williamtown",2014,"April",35.5,-32.815,151.8427778,"New South Wales"
"2161","Williamtown",2014,"August",41.3870967741936,-32.815,151.8427778,"New South Wales"
"2162","Williamtown",2014,"December",45.0645161290323,-32.815,151.8427778,"New South Wales"
"2163","Williamtown",2014,"February",41.6071428571429,-32.815,151.8427778,"New South Wales"
"2164","Williamtown",2014,"January",44.0456746345867,-32.815,151.8427778,"New South Wales"
"2165","Williamtown",2014,"July",45.9677419354839,-32.815,151.8427778,"New South Wales"
"2166","Williamtown",2014,"June",44.6333333333333,-32.815,151.8427778,"New South Wales"
"2167","Williamtown",2014,"March",37.7838106922685,-32.815,151.8427778,"New South Wales"
"2168","Williamtown",2014,"May",34.6952475759712,-32.815,151.8427778,"New South Wales"
"2169","Williamtown",2014,"November",47.7274875077419,-32.815,151.8427778,"New South Wales"
"2170","Williamtown",2014,"October",44.8709677419355,-32.815,151.8427778,"New South Wales"
"2171","Williamtown",2014,"September",41.5,-32.815,151.8427778,"New South Wales"
"2172","Williamtown",2015,"April",47.8999840649155,-32.815,151.8427778,"New South Wales"
"2173","Williamtown",2015,"August",41.8387096774194,-32.815,151.8427778,"New South Wales"
"2174","Williamtown",2015,"December",43.8387096774194,-32.815,151.8427778,"New South Wales"
"2175","Williamtown",2015,"February",38.6785714285714,-32.815,151.8427778,"New South Wales"
"2176","Williamtown",2015,"January",41.6129032258064,-32.815,151.8427778,"New South Wales"
"2177","Williamtown",2015,"July",43.4193548387097,-32.815,151.8427778,"New South Wales"
"2178","Williamtown",2015,"June",32.2333333333333,-32.815,151.8427778,"New South Wales"
"2179","Williamtown",2015,"March",42.2724778266443,-32.815,151.8427778,"New South Wales"
"2180","Williamtown",2015,"May",42.6129032258065,-32.815,151.8427778,"New South Wales"
"2181","Williamtown",2015,"November",43.1,-32.815,151.8427778,"New South Wales"
"2182","Williamtown",2015,"October",41.8387096774194,-32.815,151.8427778,"New South Wales"
"2183","Williamtown",2015,"September",41.3333333333333,-32.815,151.8427778,"New South Wales"
"2184","Williamtown",2016,"April",34.2666666666667,-32.815,151.8427778,"New South Wales"
"2185","Williamtown",2016,"August",36.1935483870968,-32.815,151.8427778,"New South Wales"
"2186","Williamtown",2016,"December",45.5366104721362,-32.815,151.8427778,"New South Wales"
"2187","Williamtown",2016,"February",41.1724137931034,-32.815,151.8427778,"New South Wales"
"2188","Williamtown",2016,"January",43.3095457476353,-32.815,151.8427778,"New South Wales"
"2189","Williamtown",2016,"July",46.2903225806452,-32.815,151.8427778,"New South Wales"
"2190","Williamtown",2016,"June",46.7666666666667,-32.815,151.8427778,"New South Wales"
"2191","Williamtown",2016,"March",39.4838709677419,-32.815,151.8427778,"New South Wales"
"2192","Williamtown",2016,"May",42.8387096774194,-32.815,151.8427778,"New South Wales"
"2193","Williamtown",2016,"November",46.4,-32.815,151.8427778,"New South Wales"
"2194","Williamtown",2016,"October",47.0958957895336,-32.815,151.8427778,"New South Wales"
"2195","Williamtown",2016,"September",51.0195216870556,-32.815,151.8427778,"New South Wales"
"2196","Williamtown",2017,"April",38.88635313514,-32.815,151.8427778,"New South Wales"
"2197","Williamtown",2017,"February",46.1283819915594,-32.815,151.8427778,"New South Wales"
"2198","Williamtown",2017,"January",46.2104828239629,-32.815,151.8427778,"New South Wales"
"2199","Williamtown",2017,"June",34.12,-32.815,151.8427778,"New South Wales"
"2200","Williamtown",2017,"March",44.7243110329033,-32.815,151.8427778,"New South Wales"
"2201","Williamtown",2017,"May",32.8064516129032,-32.815,151.8427778,"New South Wales"
"2202","Witchcliffe",2009,"April",35,-34.0263348,115.1004768,"Western Australia"
"2203","Witchcliffe",2009,"August",45.6942578934794,-34.0263348,115.1004768,"Western Australia"
"2204","Witchcliffe",2009,"December",42.3548387096774,-34.0263348,115.1004768,"Western Australia"
"2205","Witchcliffe",2009,"February",43.5012730462809,-34.0263348,115.1004768,"Western Australia"
"2206","Witchcliffe",2009,"January",42.4828493722504,-34.0263348,115.1004768,"Western Australia"
"2207","Witchcliffe",2009,"July",43.1612903225806,-34.0263348,115.1004768,"Western Australia"
"2208","Witchcliffe",2009,"June",46.3,-34.0263348,115.1004768,"Western Australia"
"2209","Witchcliffe",2009,"March",37.4668205880951,-34.0263348,115.1004768,"Western Australia"
"2210","Witchcliffe",2009,"May",34.741935483871,-34.0263348,115.1004768,"Western Australia"
"2211","Witchcliffe",2009,"November",40.5,-34.0263348,115.1004768,"Western Australia"
"2212","Witchcliffe",2009,"October",37.2903225806452,-34.0263348,115.1004768,"Western Australia"
"2213","Witchcliffe",2009,"September",49.268588002678,-34.0263348,115.1004768,"Western Australia"
"2214","Witchcliffe",2010,"April",33.2666666666667,-34.0263348,115.1004768,"Western Australia"
"2215","Witchcliffe",2010,"August",35.258064516129,-34.0263348,115.1004768,"Western Australia"
"2216","Witchcliffe",2010,"December",46.3225806451613,-34.0263348,115.1004768,"Western Australia"
"2217","Witchcliffe",2010,"February",38.2072000705437,-34.0263348,115.1004768,"Western Australia"
"2218","Witchcliffe",2010,"January",44.8387096774194,-34.0263348,115.1004768,"Western Australia"
"2219","Witchcliffe",2010,"July",39.8387096774194,-34.0263348,115.1004768,"Western Australia"
"2220","Witchcliffe",2010,"June",31.4,-34.0263348,115.1004768,"Western Australia"
"2221","Witchcliffe",2010,"March",38.3225806451613,-34.0263348,115.1004768,"Western Australia"
"2222","Witchcliffe",2010,"May",33.3225806451613,-34.0263348,115.1004768,"Western Australia"
"2223","Witchcliffe",2010,"November",40.5666666666667,-34.0263348,115.1004768,"Western Australia"
"2224","Witchcliffe",2010,"October",37.8909679142939,-34.0263348,115.1004768,"Western Australia"
"2225","Witchcliffe",2010,"September",37.5255791628112,-34.0263348,115.1004768,"Western Australia"
"2226","Witchcliffe",2011,"August",44.5161290322581,-34.0263348,115.1004768,"Western Australia"
"2227","Witchcliffe",2011,"December",42.5161290322581,-34.0263348,115.1004768,"Western Australia"
"2228","Witchcliffe",2011,"February",44.2857142857143,-34.0263348,115.1004768,"Western Australia"
"2229","Witchcliffe",2011,"January",42.741935483871,-34.0263348,115.1004768,"Western Australia"
"2230","Witchcliffe",2011,"July",40.7058272689821,-34.0263348,115.1004768,"Western Australia"
"2231","Witchcliffe",2011,"June",44,-34.0263348,115.1004768,"Western Australia"
"2232","Witchcliffe",2011,"March",38.8064516129032,-34.0263348,115.1004768,"Western Australia"
"2233","Witchcliffe",2011,"May",32,-34.0263348,115.1004768,"Western Australia"
"2234","Witchcliffe",2011,"November",44.2709968590488,-34.0263348,115.1004768,"Western Australia"
"2235","Witchcliffe",2011,"October",38.4838709677419,-34.0263348,115.1004768,"Western Australia"
"2236","Witchcliffe",2011,"September",43.1333333333333,-34.0263348,115.1004768,"Western Australia"
"2237","Witchcliffe",2012,"April",37.3666666666667,-34.0263348,115.1004768,"Western Australia"
"2238","Witchcliffe",2012,"August",38.5806451612903,-34.0263348,115.1004768,"Western Australia"
"2239","Witchcliffe",2012,"February",44.0344827586207,-34.0263348,115.1004768,"Western Australia"
"2240","Witchcliffe",2012,"January",42.6129032258064,-34.0263348,115.1004768,"Western Australia"
"2241","Witchcliffe",2012,"July",34.1290322580645,-34.0263348,115.1004768,"Western Australia"
"2242","Witchcliffe",2012,"June",44.7666666666667,-34.0263348,115.1004768,"Western Australia"
"2243","Witchcliffe",2012,"March",43.2840063200903,-34.0263348,115.1004768,"Western Australia"
"2244","Witchcliffe",2012,"May",32.8709677419355,-34.0263348,115.1004768,"Western Australia"
"2245","Witchcliffe",2012,"November",40.5,-34.0263348,115.1004768,"Western Australia"
"2246","Witchcliffe",2012,"October",42.0568276053114,-34.0263348,115.1004768,"Western Australia"
"2247","Witchcliffe",2012,"September",43.9666666666667,-34.0263348,115.1004768,"Western Australia"
"2248","Witchcliffe",2013,"April",31.8333333333333,-34.0263348,115.1004768,"Western Australia"
"2249","Witchcliffe",2013,"August",44.5483870967742,-34.0263348,115.1004768,"Western Australia"
"2250","Witchcliffe",2013,"December",40.8064516129032,-34.0263348,115.1004768,"Western Australia"
"2251","Witchcliffe",2013,"January",44.5483870967742,-34.0263348,115.1004768,"Western Australia"
"2252","Witchcliffe",2013,"July",40.7096774193548,-34.0263348,115.1004768,"Western Australia"
"2253","Witchcliffe",2013,"June",32.1,-34.0263348,115.1004768,"Western Australia"
"2254","Witchcliffe",2013,"March",38.1290322580645,-34.0263348,115.1004768,"Western Australia"
"2255","Witchcliffe",2013,"May",35.9677419354839,-34.0263348,115.1004768,"Western Australia"
"2256","Witchcliffe",2013,"November",43.9,-34.0263348,115.1004768,"Western Australia"
"2257","Witchcliffe",2013,"October",39.9354838709677,-34.0263348,115.1004768,"Western Australia"
"2258","Witchcliffe",2013,"September",53.2333333333333,-34.0263348,115.1004768,"Western Australia"
"2259","Witchcliffe",2014,"April",34.2333333333333,-34.0263348,115.1004768,"Western Australia"
"2260","Witchcliffe",2014,"August",41.4838709677419,-34.0263348,115.1004768,"Western Australia"
"2261","Witchcliffe",2014,"December",42.9677419354839,-34.0263348,115.1004768,"Western Australia"
"2262","Witchcliffe",2014,"February",44.2142857142857,-34.0263348,115.1004768,"Western Australia"
"2263","Witchcliffe",2014,"January",40.9677419354839,-34.0263348,115.1004768,"Western Australia"
"2264","Witchcliffe",2014,"July",46.2258064516129,-34.0263348,115.1004768,"Western Australia"
"2265","Witchcliffe",2014,"June",38.1,-34.0263348,115.1004768,"Western Australia"
"2266","Witchcliffe",2014,"March",40.8709677419355,-34.0263348,115.1004768,"Western Australia"
"2267","Witchcliffe",2014,"May",39.4516129032258,-34.0263348,115.1004768,"Western Australia"
"2268","Witchcliffe",2014,"November",39.309070679235,-34.0263348,115.1004768,"Western Australia"
"2269","Witchcliffe",2014,"October",38.246834454397,-34.0263348,115.1004768,"Western Australia"
"2270","Witchcliffe",2014,"September",41.238223591571,-34.0263348,115.1004768,"Western Australia"
"2271","Witchcliffe",2015,"April",35.9,-34.0263348,115.1004768,"Western Australia"
"2272","Witchcliffe",2015,"August",35.8064516129032,-34.0263348,115.1004768,"Western Australia"
"2273","Witchcliffe",2015,"December",41.258064516129,-34.0263348,115.1004768,"Western Australia"
"2274","Witchcliffe",2015,"February",41.8571428571429,-34.0263348,115.1004768,"Western Australia"
"2275","Witchcliffe",2015,"January",43.7145343389843,-34.0263348,115.1004768,"Western Australia"
"2276","Witchcliffe",2015,"July",37.8387096774194,-34.0263348,115.1004768,"Western Australia"
"2277","Witchcliffe",2015,"June",36.3515296097845,-34.0263348,115.1004768,"Western Australia"
"2278","Witchcliffe",2015,"March",39.9677419354839,-34.0263348,115.1004768,"Western Australia"
"2279","Witchcliffe",2015,"May",33.3870967741936,-34.0263348,115.1004768,"Western Australia"
"2280","Witchcliffe",2015,"November",41.8518715276072,-34.0263348,115.1004768,"Western Australia"
"2281","Witchcliffe",2015,"October",37.9354838709677,-34.0263348,115.1004768,"Western Australia"
"2282","Witchcliffe",2015,"September",38.7219304763091,-34.0263348,115.1004768,"Western Australia"
"2283","Witchcliffe",2016,"April",39.6758305094515,-34.0263348,115.1004768,"Western Australia"
"2284","Witchcliffe",2016,"August",44.9677419354839,-34.0263348,115.1004768,"Western Australia"
"2285","Witchcliffe",2016,"December",41.0322580645161,-34.0263348,115.1004768,"Western Australia"
"2286","Witchcliffe",2016,"February",40.5172413793103,-34.0263348,115.1004768,"Western Australia"
"2287","Witchcliffe",2016,"January",44.4931892639387,-34.0263348,115.1004768,"Western Australia"
"2288","Witchcliffe",2016,"July",45.2258064516129,-34.0263348,115.1004768,"Western Australia"
"2289","Witchcliffe",2016,"June",38.5986796114594,-34.0263348,115.1004768,"Western Australia"
"2290","Witchcliffe",2016,"March",38.9310945914457,-34.0263348,115.1004768,"Western Australia"
"2291","Witchcliffe",2016,"May",41.1395749511918,-34.0263348,115.1004768,"Western Australia"
"2292","Witchcliffe",2016,"November",36.3095076214212,-34.0263348,115.1004768,"Western Australia"
"2293","Witchcliffe",2016,"October",44.3418027751989,-34.0263348,115.1004768,"Western Australia"
"2294","Witchcliffe",2016,"September",44.6349022407085,-34.0263348,115.1004768,"Western Australia"
"2295","Witchcliffe",2017,"April",35.0666666666667,-34.0263348,115.1004768,"Western Australia"
"2296","Witchcliffe",2017,"February",42.1428571428571,-34.0263348,115.1004768,"Western Australia"
"2297","Witchcliffe",2017,"January",41.7741935483871,-34.0263348,115.1004768,"Western Australia"
"2298","Witchcliffe",2017,"June",34,-34.0263348,115.1004768,"Western Australia"
"2299","Witchcliffe",2017,"March",43.3548387096774,-34.0263348,115.1004768,"Western Australia"
"2300","Witchcliffe",2017,"May",36.8709677419355,-34.0263348,115.1004768,"Western Australia"
"2301","Wollongong",2008,"December",50.6776908962356,-34.4278083,150.893054,"New South Wales"
"2302","Wollongong",2009,"April",48.5,-34.4278083,150.893054,"New South Wales"
"2303","Wollongong",2009,"August",50.4193548387097,-34.4278083,150.893054,"New South Wales"
"2304","Wollongong",2009,"December",47.080773917838,-34.4278083,150.893054,"New South Wales"
"2305","Wollongong",2009,"February",46.3214285714286,-34.4278083,150.893054,"New South Wales"
"2306","Wollongong",2009,"January",49.9032258064516,-34.4278083,150.893054,"New South Wales"
"2307","Wollongong",2009,"July",46.3870967741936,-34.4278083,150.893054,"New South Wales"
"2308","Wollongong",2009,"June",41.5,-34.4278083,150.893054,"New South Wales"
"2309","Wollongong",2009,"March",39.3870967741936,-34.4278083,150.893054,"New South Wales"
"2310","Wollongong",2009,"May",45.8853934132043,-34.4278083,150.893054,"New South Wales"
"2311","Wollongong",2009,"November",48.0333333333333,-34.4278083,150.893054,"New South Wales"
"2312","Wollongong",2009,"October",52.258064516129,-34.4278083,150.893054,"New South Wales"
"2313","Wollongong",2009,"September",53.4333333333333,-34.4278083,150.893054,"New South Wales"
"2314","Wollongong",2010,"April",42.0146876811671,-34.4278083,150.893054,"New South Wales"
"2315","Wollongong",2010,"August",53.8282488361301,-34.4278083,150.893054,"New South Wales"
"2316","Wollongong",2010,"December",44.519174566913,-34.4278083,150.893054,"New South Wales"
"2317","Wollongong",2010,"February",49.2238504707015,-34.4278083,150.893054,"New South Wales"
"2318","Wollongong",2010,"January",46.7151578119205,-34.4278083,150.893054,"New South Wales"
"2319","Wollongong",2010,"July",43.3976279208136,-34.4278083,150.893054,"New South Wales"
"2320","Wollongong",2010,"June",47.813217789152,-34.4278083,150.893054,"New South Wales"
"2321","Wollongong",2010,"March",46.3007328715175,-34.4278083,150.893054,"New South Wales"
"2322","Wollongong",2010,"May",45.2342280946492,-34.4278083,150.893054,"New South Wales"
"2323","Wollongong",2010,"November",45.2,-34.4278083,150.893054,"New South Wales"
"2324","Wollongong",2010,"October",45.1847994911575,-34.4278083,150.893054,"New South Wales"
"2325","Wollongong",2010,"September",49.3,-34.4278083,150.893054,"New South Wales"
"2326","Wollongong",2011,"August",41.2258064516129,-34.4278083,150.893054,"New South Wales"
"2327","Wollongong",2011,"December",45.0322580645161,-34.4278083,150.893054,"New South Wales"
"2328","Wollongong",2011,"February",46.8571428571429,-34.4278083,150.893054,"New South Wales"
"2329","Wollongong",2011,"January",41.4516129032258,-34.4278083,150.893054,"New South Wales"
"2330","Wollongong",2011,"July",53.4193548387097,-34.4278083,150.893054,"New South Wales"
"2331","Wollongong",2011,"June",55.1333333333333,-34.4278083,150.893054,"New South Wales"
"2332","Wollongong",2011,"March",44.5483870967742,-34.4278083,150.893054,"New South Wales"
"2333","Wollongong",2011,"May",44.9032258064516,-34.4278083,150.893054,"New South Wales"
"2334","Wollongong",2011,"November",46.8,-34.4278083,150.893054,"New South Wales"
"2335","Wollongong",2011,"October",43.8387096774194,-34.4278083,150.893054,"New South Wales"
"2336","Wollongong",2011,"September",52.4,-34.4278083,150.893054,"New South Wales"
"2337","Wollongong",2012,"April",42.3333333333333,-34.4278083,150.893054,"New South Wales"
"2338","Wollongong",2012,"August",52.8064516129032,-34.4278083,150.893054,"New South Wales"
"2339","Wollongong",2012,"February",41.6551724137931,-34.4278083,150.893054,"New South Wales"
"2340","Wollongong",2012,"January",44.0322580645161,-34.4278083,150.893054,"New South Wales"
"2341","Wollongong",2012,"July",43.2258064516129,-34.4278083,150.893054,"New South Wales"
"2342","Wollongong",2012,"June",42.4333333333333,-34.4278083,150.893054,"New South Wales"
"2343","Wollongong",2012,"March",46.4838709677419,-34.4278083,150.893054,"New South Wales"
"2344","Wollongong",2012,"May",42.5541385691313,-34.4278083,150.893054,"New South Wales"
