"","Location","Year","Month","average_WindGustSpeed"
"3969","Tuggeranong",2011,"January",33.1290322580645
"3970","Tuggeranong",2011,"July",36.0322580645161
"3971","Tuggeranong",2011,"June",33.4333333333333
"3972","Tuggeranong",2011,"March",33.1935483870968
"3973","Tuggeranong",2011,"May",29.258064516129
"3974","Tuggeranong",2011,"November",39
"3975","Tuggeranong",2011,"October",35.4193548387097
"3976","Tuggeranong",2011,"September",40.4666666666667
"3977","Tuggeranong",2012,"April",29.4
"3978","Tuggeranong",2012,"August",41.3225806451613
"3979","Tuggeranong",2012,"February",31.8275862068966
"3980","Tuggeranong",2012,"January",36.7472679112417
"3981","Tuggeranong",2012,"July",31.1290322580645
"3982","Tuggeranong",2012,"June",28.6333333333333
"3983","Tuggeranong",2012,"March",33.2903225806452
"3984","Tuggeranong",2012,"May",27.2258064516129
"3985","Tuggeranong",2012,"November",36.1666666666667
"3986","Tuggeranong",2012,"October",39.0322580645161
"3987","Tuggeranong",2012,"September",39.0666666666667
"3988","Tuggeranong",2013,"April",31.8333333333333
"3989","Tuggeranong",2013,"August",39
"3990","Tuggeranong",2013,"December",43.8783093167529
"3991","Tuggeranong",2013,"January",42.4516129032258
"3992","Tuggeranong",2013,"July",27.5483870967742
"3993","Tuggeranong",2013,"June",28.9333333333333
"3994","Tuggeranong",2013,"March",34.9677419354839
"3995","Tuggeranong",2013,"May",30.9354838709677
"3996","Tuggeranong",2013,"November",40.1666666666667
"3997","Tuggeranong",2013,"October",41.9354838709677
"3998","Tuggeranong",2013,"September",37.3666666666667
"3999","Tuggeranong",2014,"April",29.2666666666667
"4000","Tuggeranong",2014,"August",33.3548387096774
"4001","Tuggeranong",2014,"December",39.8387096774194
"4002","Tuggeranong",2014,"February",36.6428571428571
"4003","Tuggeranong",2014,"January",41.160416588728
"4004","Tuggeranong",2014,"July",34.8331820252502
"4005","Tuggeranong",2014,"June",32.6666666666667
"4006","Tuggeranong",2014,"March",33.9354838709677
"4007","Tuggeranong",2014,"May",28.258064516129
"4008","Tuggeranong",2014,"November",39.3080681966307
"4009","Tuggeranong",2014,"October",39.9090546602083
"4010","Tuggeranong",2014,"September",37.4333333333333
"4011","Tuggeranong",2015,"April",32.8333333333333
"4012","Tuggeranong",2015,"August",34.4193548387097
"4013","Tuggeranong",2015,"December",39.2903225806452
"4014","Tuggeranong",2015,"February",34.0357142857143
"4015","Tuggeranong",2015,"January",37.9366453797106
"4016","Tuggeranong",2015,"July",30.3870967741935
"4017","Tuggeranong",2015,"June",25.8333333333333
"4018","Tuggeranong",2015,"March",36.3519768423491
"4019","Tuggeranong",2015,"May",33.1935483870968
"4020","Tuggeranong",2015,"November",38.6
"4021","Tuggeranong",2015,"October",37.5161290322581
"4022","Tuggeranong",2015,"September",38.9716796034947
"4023","Tuggeranong",2016,"April",29.8035198501311
"4024","Tuggeranong",2016,"August",32.8709677419355
"4025","Tuggeranong",2016,"December",39.0322580645161
"4026","Tuggeranong",2016,"February",37.496481180448
"4027","Tuggeranong",2016,"January",38.362620591907
"4028","Tuggeranong",2016,"July",34.6451612903226
"4029","Tuggeranong",2016,"June",31.7
"4030","Tuggeranong",2016,"March",32.0713781888987
"4031","Tuggeranong",2016,"May",37.4732791621298
"4032","Tuggeranong",2016,"November",41.4333333333333
"4033","Tuggeranong",2016,"October",40.6111599507051
"4034","Tuggeranong",2016,"September",32.7394471470577
"4035","Tuggeranong",2017,"April",27.9666666666667
"4036","Tuggeranong",2017,"February",39.2058309648252
"4037","Tuggeranong",2017,"January",40.8709677419355
"4038","Tuggeranong",2017,"June",24.56
"4039","Tuggeranong",2017,"March",35.9008431754886
"4040","Tuggeranong",2017,"May",27.0645161290323
"4041","Uluru",2013,"April",37.1333333333333
"4042","Uluru",2013,"August",36.8064516129032
"4043","Uluru",2013,"December",45.9032258064516
"4044","Uluru",2013,"July",38.0645161290323
"4045","Uluru",2013,"June",30.3333333333333
"4046","Uluru",2013,"March",43.8947456893962
"4047","Uluru",2013,"May",34.4516129032258
"4048","Uluru",2013,"November",50.1666666666667
"4049","Uluru",2013,"October",45.6451612903226
"4050","Uluru",2013,"September",46.2333333333333
"4051","Uluru",2014,"April",36.4756800064817
"4052","Uluru",2014,"August",38.1612903225806
"4053","Uluru",2014,"December",53.3870967741936
"4054","Uluru",2014,"February",51.645674199132
"4055","Uluru",2014,"January",50.0967741935484
"4056","Uluru",2014,"July",34.9032258064516
"4057","Uluru",2014,"June",39.3
"4058","Uluru",2014,"March",44.1390361111431
"4059","Uluru",2014,"May",31.7418885413978
"4060","Uluru",2014,"November",48.7
"4061","Uluru",2014,"October",46.3225806451613
"4062","Uluru",2014,"September",42.8
"4063","Uluru",2015,"April",41.3333333333333
"4064","Uluru",2015,"August",40.6129032258064
"4065","Uluru",2015,"December",51.5637543037714
"4066","Uluru",2015,"February",47.6071428571429
"4067","Uluru",2015,"January",44.9354838709677
"4068","Uluru",2015,"July",34.3778806557699
"4069","Uluru",2015,"June",34.4666666666667
"4070","Uluru",2015,"March",44.2903225806452
"4071","Uluru",2015,"May",39
"4072","Uluru",2015,"November",46.1197191475891
"4073","Uluru",2015,"October",47.1935483870968
"4074","Uluru",2015,"September",40.3333333333333
"4075","Uluru",2016,"April",32.2333333333333
"4076","Uluru",2016,"August",41.2903225806452
"4077","Uluru",2016,"December",48.9354838709677
"4078","Uluru",2016,"February",42.3078647801203
"4079","Uluru",2016,"January",49.077235502281
"4080","Uluru",2016,"July",35.5161290322581
"4081","Uluru",2016,"June",36.3221933357107
"4082","Uluru",2016,"March",38.7096774193548
"4083","Uluru",2016,"May",27.8064516129032
"4084","Uluru",2016,"November",46.5
"4085","Uluru",2016,"October",43.4838709677419
"4086","Uluru",2016,"September",42.1333333333333
"4087","Uluru",2017,"April",38.0333333333333
"4088","Uluru",2017,"February",43.7023881778919
"4089","Uluru",2017,"January",44.258064516129
"4090","Uluru",2017,"June",35.4253438908234
"4091","Uluru",2017,"March",40.2903225806452
"4092","Uluru",2017,"May",34.4193548387097
"4093","WaggaWagga",2009,"April",38.0713879072418
"4094","WaggaWagga",2009,"August",33.9462685714205
"4095","WaggaWagga",2009,"December",44.7616768569776
"4096","WaggaWagga",2009,"February",47.0357142857143
"4097","WaggaWagga",2009,"January",51.0322580645161
"4098","WaggaWagga",2009,"July",30.8387096774194
"4099","WaggaWagga",2009,"June",29.9333333333333
"4100","WaggaWagga",2009,"March",38.6189228681427
"4101","WaggaWagga",2009,"May",35.251409061944
"4102","WaggaWagga",2009,"November",45.2
"4103","WaggaWagga",2009,"October",40.4193548387097
"4104","WaggaWagga",2009,"September",40
"4105","WaggaWagga",2010,"April",29.8666666666667
"4106","WaggaWagga",2010,"August",35.6774193548387
"4107","WaggaWagga",2010,"December",46.9354838709677
"4108","WaggaWagga",2010,"February",41.2142857142857
"4109","WaggaWagga",2010,"January",48.7463545384066
"4110","WaggaWagga",2010,"July",24.3225806451613
"4111","WaggaWagga",2010,"June",26.2333333333333
"4112","WaggaWagga",2010,"March",33.3225806451613
"4113","WaggaWagga",2010,"May",27.7096774193548
"4114","WaggaWagga",2010,"November",35.9333333333333
"4115","WaggaWagga",2010,"October",36.4193548387097
"4116","WaggaWagga",2010,"September",34.3333333333333
"4117","WaggaWagga",2011,"August",29.258064516129
"4118","WaggaWagga",2011,"December",40.4193548387097
"4119","WaggaWagga",2011,"February",38.6071428571429
"4120","WaggaWagga",2011,"January",41.8387096774194
"4121","WaggaWagga",2011,"July",35.0948740112325
"4122","WaggaWagga",2011,"June",28.7666666666667
"4123","WaggaWagga",2011,"March",36.3225806451613
"4124","WaggaWagga",2011,"May",29.3225806451613
"4125","WaggaWagga",2011,"November",43.3595894430454
"4126","WaggaWagga",2011,"October",37.1290322580645
"4127","WaggaWagga",2011,"September",39.7333333333333
"4128","WaggaWagga",2012,"April",31.1764362643162
"4129","WaggaWagga",2012,"August",39.7277110564492
"4130","WaggaWagga",2012,"February",40.3781013558779
"4131","WaggaWagga",2012,"January",44.0322580645161
"4132","WaggaWagga",2012,"July",28.9032258064516
"4133","WaggaWagga",2012,"June",27.5
"4134","WaggaWagga",2012,"March",39.414379662744
"4135","WaggaWagga",2012,"May",26.5483870967742
"4136","WaggaWagga",2012,"November",41.1
"4137","WaggaWagga",2012,"October",36.4516129032258
"4138","WaggaWagga",2012,"September",37.4
"4139","WaggaWagga",2013,"April",31.7
"4140","WaggaWagga",2013,"August",36.4193548387097
"4141","WaggaWagga",2013,"December",44.9032258064516
"4142","WaggaWagga",2013,"January",47.2258064516129
"4143","WaggaWagga",2013,"July",30.6774193548387
"4144","WaggaWagga",2013,"June",25.7333333333333
"4145","WaggaWagga",2013,"March",37.6129032258064
"4146","WaggaWagga",2013,"May",30.8709677419355
"4147","WaggaWagga",2013,"November",42.3
"4148","WaggaWagga",2013,"October",42.0645161290323
"4149","WaggaWagga",2013,"September",36.7666666666667
"4150","WaggaWagga",2014,"April",28.9333333333333
"4151","WaggaWagga",2014,"August",27.0967741935484
"4152","WaggaWagga",2014,"December",48.1935483870968
"4153","WaggaWagga",2014,"February",41.7707659491404
"4154","WaggaWagga",2014,"January",46.5806451612903
"4155","WaggaWagga",2014,"July",29.8387096774194
"4156","WaggaWagga",2014,"June",29.6333333333333
"4157","WaggaWagga",2014,"March",38.8709677419355
"4158","WaggaWagga",2014,"May",28.4193548387097
"4159","WaggaWagga",2014,"November",42.5333333333333
"4160","WaggaWagga",2014,"October",42.8064516129032
"4161","WaggaWagga",2014,"September",36.1
"4162","WaggaWagga",2015,"April",33.2333333333333
"4163","WaggaWagga",2015,"August",30.0967741935484
"4164","WaggaWagga",2015,"December",42.6774193548387
"4165","WaggaWagga",2015,"February",45.2857142857143
"4166","WaggaWagga",2015,"January",45.4516129032258
"4167","WaggaWagga",2015,"July",29.7096774193548
"4168","WaggaWagga",2015,"June",25
"4169","WaggaWagga",2015,"March",40.3548387096774
"4170","WaggaWagga",2015,"May",34.0967741935484
"4171","WaggaWagga",2015,"November",42.2333333333333
"4172","WaggaWagga",2015,"October",38
"4173","WaggaWagga",2015,"September",30.9333333333333
"4174","WaggaWagga",2016,"April",32.3666666666667
"4175","WaggaWagga",2016,"August",27.7741935483871
"4176","WaggaWagga",2016,"December",46.1935483870968
"4177","WaggaWagga",2016,"February",37.6206896551724
"4178","WaggaWagga",2016,"January",45.2258064516129
"4179","WaggaWagga",2016,"July",33.0322580645161
"4180","WaggaWagga",2016,"June",34.6666666666667
"4181","WaggaWagga",2016,"March",37.3870967741936
"4182","WaggaWagga",2016,"May",33.9677419354839
"4183","WaggaWagga",2016,"November",42.5
"4184","WaggaWagga",2016,"October",41.1888786948196
"4185","WaggaWagga",2016,"September",37.1
"4186","WaggaWagga",2017,"April",34.3333333333333
"4187","WaggaWagga",2017,"February",46.6071428571429
"4188","WaggaWagga",2017,"January",44.2258064516129
"4189","WaggaWagga",2017,"June",21.04
"4190","WaggaWagga",2017,"March",43.741935483871
"4191","WaggaWagga",2017,"May",28.6129032258065
"4192","Walpole",2009,"April",34.2333333333333
"4193","Walpole",2009,"August",48.4581890005859
"4194","Walpole",2009,"December",37.2258064516129
"4195","Walpole",2009,"February",42.0714285714286
"4196","Walpole",2009,"January",36.5161290322581
"4197","Walpole",2009,"July",42.1935483870968
"4198","Walpole",2009,"June",46.2666666666667
"4199","Walpole",2009,"March",39.9677419354839
"4200","Walpole",2009,"May",33.5161290322581
"4201","Walpole",2009,"November",41.3333333333333
"4202","Walpole",2009,"October",37.8709677419355
"4203","Walpole",2009,"September",49.8724866156156
"4204","Walpole",2010,"April",34
"4205","Walpole",2010,"August",36.8387096774194
"4206","Walpole",2010,"December",38.8064516129032
"4207","Walpole",2010,"February",36.8620542605807
"4208","Walpole",2010,"January",40.2903225806452
"4209","Walpole",2010,"July",39.5483870967742
"4210","Walpole",2010,"June",34.7
"4211","Walpole",2010,"March",38.1290322580645
"4212","Walpole",2010,"May",34.7096774193548
"4213","Walpole",2010,"November",39.1333333333333
"4214","Walpole",2010,"October",38.5161290322581
"4215","Walpole",2010,"September",39.1446427350864
"4216","Walpole",2011,"August",43.2100340651589
"4217","Walpole",2011,"December",41.480815768302
"4218","Walpole",2011,"February",41.8571428571429
"4219","Walpole",2011,"January",40.8709677419355
"4220","Walpole",2011,"July",35.0417583456063
"4221","Walpole",2011,"June",46.3
"4222","Walpole",2011,"March",37.6451612903226
"4223","Walpole",2011,"May",32.9677419354839
"4224","Walpole",2011,"November",44.0935602013643
"4225","Walpole",2011,"October",38.8387096774194
"4226","Walpole",2011,"September",46.9666666666667
"4227","Walpole",2012,"April",38.6666666666667
"4228","Walpole",2012,"August",42.5161290322581
"4229","Walpole",2012,"February",40.2758620689655
"4230","Walpole",2012,"January",42.2288801947969
"4231","Walpole",2012,"July",36.0322580645161
"4232","Walpole",2012,"June",44.8333333333333
"4233","Walpole",2012,"March",40.9677419354839
"4234","Walpole",2012,"May",36.2258064516129
"4235","Walpole",2012,"November",39.6333333333333
"4236","Walpole",2012,"October",42.4193548387097
"4237","Walpole",2012,"September",45.9333333333333
"4238","Walpole",2013,"April",31.7333333333333
"4239","Walpole",2013,"August",47.6451612903226
"4240","Walpole",2013,"December",38.7096774193548
"4241","Walpole",2013,"January",41.4838709677419
"4242","Walpole",2013,"July",43.3225806451613
"4243","Walpole",2013,"June",39.9030137956142
"4244","Walpole",2013,"March",35.3870967741936
"4245","Walpole",2013,"May",41.8533542532053
"4246","Walpole",2013,"November",43.5
"4247","Walpole",2013,"October",45.1612903225806
"4248","Walpole",2013,"September",56.7666666666667
"4249","Walpole",2014,"April",33.7
"4250","Walpole",2014,"August",39.8709677419355
"4251","Walpole",2014,"December",38.0322580645161
"4252","Walpole",2014,"February",40.8214285714286
"4253","Walpole",2014,"January",40.6451612903226
"4254","Walpole",2014,"July",47.8907771343065
"4255","Walpole",2014,"June",41.4333333333333
"4256","Walpole",2014,"March",37.2258064516129
"4257","Walpole",2014,"May",42.4516129032258
"4258","Walpole",2014,"November",40.1320606348105
"4259","Walpole",2014,"October",39.8210509109401
"4260","Walpole",2014,"September",42.5667594741409
"4261","Walpole",2015,"April",34.9666666666667
"4262","Walpole",2015,"August",38.1612903225806
"4263","Walpole",2015,"December",38.2796274386947
"4264","Walpole",2015,"February",38.6613455003992
"4265","Walpole",2015,"January",40.3785335802804
"4266","Walpole",2015,"July",37.6455527160377
"4267","Walpole",2015,"June",38.4666666666667
"4268","Walpole",2015,"March",38.0886125611742
"4269","Walpole",2015,"May",34.1290322580645
"4270","Walpole",2015,"November",39.0897485915571
"4271","Walpole",2015,"October",41.0550812733089
"4272","Walpole",2015,"September",39.8206797188458
"4273","Walpole",2016,"April",36.6494191925973
"4274","Walpole",2016,"August",46.3926373730684
"4275","Walpole",2016,"December",39.1290322580645
"4276","Walpole",2016,"February",37.3793103448276
"4277","Walpole",2016,"January",40.357086148804
"4278","Walpole",2016,"July",45.4742673326043
"4279","Walpole",2016,"June",41.1871475244872
"4280","Walpole",2016,"March",36.3999963771972
"4281","Walpole",2016,"May",43.1379011568103
"4282","Walpole",2016,"November",36.0324427878174
"4283","Walpole",2016,"October",49.8275789153432
"4284","Walpole",2016,"September",46.8278611388368
"4285","Walpole",2017,"April",30.0333333333333
"4286","Walpole",2017,"February",39.6558240104932
"4287","Walpole",2017,"January",38.6469129492499
"4288","Walpole",2017,"June",33.0055085204914
"4289","Walpole",2017,"March",40.7161804312359
"4290","Walpole",2017,"May",35.9032258064516
"4291","Watsonia",2009,"April",36.9
"4292","Watsonia",2009,"August",50.0645161290323
"4293","Watsonia",2009,"December",38.8754723093683
"4294","Watsonia",2009,"February",42.2142857142857
"4295","Watsonia",2009,"January",44.1612903225806
"4296","Watsonia",2009,"July",41.4193548387097
"4297","Watsonia",2009,"June",31.9
"4298","Watsonia",2009,"March",35.9677419354839
"4299","Watsonia",2009,"May",28.741935483871
"4300","Watsonia",2009,"November",39.2666666666667
"4301","Watsonia",2009,"October",40.9354838709677
"4302","Watsonia",2009,"September",46.7482898379055
"4303","Watsonia",2010,"April",34.5
"4304","Watsonia",2010,"August",43.9354838709677
"4305","Watsonia",2010,"December",40.7499577948944
"4306","Watsonia",2010,"February",40
"4307","Watsonia",2010,"January",43.9677419354839
"4308","Watsonia",2010,"July",31.6100089942676
"4309","Watsonia",2010,"June",34.2333333333333
"4310","Watsonia",2010,"March",37.9032258064516
"4311","Watsonia",2010,"May",31.0967741935484
"4312","Watsonia",2010,"November",38.5666666666667
"4313","Watsonia",2010,"October",40.4193548387097
"4314","Watsonia",2010,"September",40.1666666666667
"4315","Watsonia",2011,"August",31.3548387096774
"4316","Watsonia",2011,"December",37.4193548387097
"4317","Watsonia",2011,"February",36.4285714285714
"4318","Watsonia",2011,"January",36.0645161290323
"4319","Watsonia",2011,"July",36.5483870967742
"4320","Watsonia",2011,"June",36.6666666666667
"4321","Watsonia",2011,"March",33.3548387096774
"4322","Watsonia",2011,"May",32.6774193548387
"4323","Watsonia",2011,"November",41.1658230278951
"4324","Watsonia",2011,"October",36.3225806451613
"4325","Watsonia",2011,"September",45.1333333333333
"4326","Watsonia",2012,"April",34.8
"4327","Watsonia",2012,"August",45.8709677419355
"4328","Watsonia",2012,"February",38.6206896551724
"4329","Watsonia",2012,"January",41.8064516129032
"4330","Watsonia",2012,"July",33.4516129032258
"4331","Watsonia",2012,"June",33.6
"4332","Watsonia",2012,"March",39.6451612903226
"4333","Watsonia",2012,"May",35.8709677419355
"4334","Watsonia",2012,"November",38.5666666666667
"4335","Watsonia",2012,"October",39.4838709677419
"4336","Watsonia",2012,"September",40.3333333333333
"4337","Watsonia",2013,"April",33.9333333333333
"4338","Watsonia",2013,"August",49.0645161290323
"4339","Watsonia",2013,"December",40.4516129032258
"4340","Watsonia",2013,"January",43.0645161290323
"4341","Watsonia",2013,"July",37.9677419354839
"4342","Watsonia",2013,"June",27.3333333333333
"4343","Watsonia",2013,"March",38.8064516129032
"4344","Watsonia",2013,"May",33.3870967741936
"4345","Watsonia",2013,"November",38.8333333333333
"4346","Watsonia",2013,"October",49
"4347","Watsonia",2013,"September",43
"4348","Watsonia",2014,"April",35.1666666666667
"4349","Watsonia",2014,"August",30.8064516129032
"4350","Watsonia",2014,"December",39.5483870967742
"4351","Watsonia",2014,"February",39.5714285714286
"4352","Watsonia",2014,"January",42.1612903225806
"4353","Watsonia",2014,"July",39.4516129032258
"4354","Watsonia",2014,"June",35.5666666666667
"4355","Watsonia",2014,"March",34.5806451612903
"4356","Watsonia",2014,"May",33.8064516129032
"4357","Watsonia",2014,"November",39.9272835991656
"4358","Watsonia",2014,"October",40.6800160850849
"4359","Watsonia",2014,"September",41.6
"4360","Watsonia",2015,"April",34.7
"4361","Watsonia",2015,"August",36.9298065674882
"4362","Watsonia",2015,"December",40.3870967741936
"4363","Watsonia",2015,"February",39.3214285714286
"4364","Watsonia",2015,"January",40.1935483870968
"4365","Watsonia",2015,"July",40.8008376791352
"4366","Watsonia",2015,"June",31.5666666666667
"4367","Watsonia",2015,"March",37.258064516129
"4368","Watsonia",2015,"May",38.9032258064516
"4369","Watsonia",2015,"November",40.3666666666667
"4370","Watsonia",2015,"October",38.6129032258064
"4371","Watsonia",2015,"September",36.3227311716725
"4372","Watsonia",2016,"April",33.8
"4373","Watsonia",2016,"August",39.7741935483871
"4374","Watsonia",2016,"December",43.0633845925932
"4375","Watsonia",2016,"February",36.8620689655172
"4376","Watsonia",2016,"January",39.6749549582601
"4377","Watsonia",2016,"July",42.6129032258064
"4378","Watsonia",2016,"June",33.7333333333333
"4379","Watsonia",2016,"March",33.1935483870968
"4380","Watsonia",2016,"May",44.2258064516129
"4381","Watsonia",2016,"November",41.0612410499404
"4382","Watsonia",2016,"October",51.2985337757536
"4383","Watsonia",2016,"September",35.7034192116621
"4384","Watsonia",2017,"April",34.0626267254973
"4385","Watsonia",2017,"February",40.0822116508415
"4386","Watsonia",2017,"January",39.8909708119688
"4387","Watsonia",2017,"June",24.04
"4388","Watsonia",2017,"March",38.2677394165507
"4389","Watsonia",2017,"May",29.9032258064516
"4390","Williamtown",2009,"April",40.2324696060891
"4391","Williamtown",2009,"August",42.2010928761635
"4392","Williamtown",2009,"December",44.3100931466888
"4393","Williamtown",2009,"February",43.2142857142857
"4394","Williamtown",2009,"January",44.2171431209952
"4395","Williamtown",2009,"July",42.3932610412519
"4396","Williamtown",2009,"June",37.3430331780575
"4397","Williamtown",2009,"March",39.9431166822812
"4398","Williamtown",2009,"May",37.7248530462985
"4399","Williamtown",2009,"November",45.2333333333333
"4400","Williamtown",2009,"October",45.1619576165573
"4401","Williamtown",2009,"September",48.5715550037101
"4402","Williamtown",2010,"April",35.6333333333333
"4403","Williamtown",2010,"August",50.2705156734634
"4404","Williamtown",2010,"December",46.291443714842
"4405","Williamtown",2010,"February",41.1785714285714
"4406","Williamtown",2010,"January",39.9048761007406
"4407","Williamtown",2010,"July",36.6891878076619
"4408","Williamtown",2010,"June",38.2666666666667
"4409","Williamtown",2010,"March",39.0650930391144
"4410","Williamtown",2010,"May",38.2761009172386
"4411","Williamtown",2010,"November",41.4666666666667
"4412","Williamtown",2010,"October",44.0789365809291
"4413","Williamtown",2010,"September",44.2072987553043
"4414","Williamtown",2011,"August",34.7096774193548
"4415","Williamtown",2011,"December",41.3561286706057
"4416","Williamtown",2011,"February",42.1799215275927
"4417","Williamtown",2011,"January",44.3461190543828
"4418","Williamtown",2011,"July",45.1179613585494
"4419","Williamtown",2011,"June",49.7261219016276
"4420","Williamtown",2011,"March",40.9717506300057
"4421","Williamtown",2011,"May",39.6451612903226
"4422","Williamtown",2011,"November",42.6333333333333
"4423","Williamtown",2011,"October",37.4055248154628
"4424","Williamtown",2011,"September",44.1333333333333
"4425","Williamtown",2012,"April",43.6993793932721
"4426","Williamtown",2012,"August",46.8387096774194
"4427","Williamtown",2012,"February",37.551724137931
"4428","Williamtown",2012,"January",41.8709677419355
"4429","Williamtown",2012,"July",39.9677419354839
"4430","Williamtown",2012,"June",38.3
"4431","Williamtown",2012,"March",40.9032258064516
"4432","Williamtown",2012,"May",34.9670516639467
"4433","Williamtown",2012,"November",43.6666666666667
"4434","Williamtown",2012,"October",43.6451612903226
"4435","Williamtown",2012,"September",45.1666666666667
"4436","Williamtown",2013,"April",35.8756864529413
"4437","Williamtown",2013,"August",47.7592951141959
"4438","Williamtown",2013,"December",45
"4439","Williamtown",2013,"January",47.6597052450863
"4440","Williamtown",2013,"July",33.0645161290323
"4441","Williamtown",2013,"June",37.3532067794042
"4442","Williamtown",2013,"March",40.3595232157517
"4443","Williamtown",2013,"May",36.1459548443616
"4444","Williamtown",2013,"November",47.4
"4445","Williamtown",2013,"October",51.1612903225806
"4446","Williamtown",2013,"September",46.3085542967233
"4447","Williamtown",2014,"April",35.5
"4448","Williamtown",2014,"August",41.3870967741936
"4449","Williamtown",2014,"December",45.0645161290323
"4450","Williamtown",2014,"February",41.6071428571429
"4451","Williamtown",2014,"January",44.0456746345867
"4452","Williamtown",2014,"July",45.9677419354839
"4453","Williamtown",2014,"June",44.6333333333333
"4454","Williamtown",2014,"March",37.7838106922685
"4455","Williamtown",2014,"May",34.6952475759712
"4456","Williamtown",2014,"November",47.7274875077419
"4457","Williamtown",2014,"October",44.8709677419355
"4458","Williamtown",2014,"September",41.5
"4459","Williamtown",2015,"April",47.8999840649155
"4460","Williamtown",2015,"August",41.8387096774194
"4461","Williamtown",2015,"December",43.8387096774194
"4462","Williamtown",2015,"February",38.6785714285714
"4463","Williamtown",2015,"January",41.6129032258064
"4464","Williamtown",2015,"July",43.4193548387097
"4465","Williamtown",2015,"June",32.2333333333333
"4466","Williamtown",2015,"March",42.2724778266443
"4467","Williamtown",2015,"May",42.6129032258065
"4468","Williamtown",2015,"November",43.1
"4469","Williamtown",2015,"October",41.8387096774194
"4470","Williamtown",2015,"September",41.3333333333333
"4471","Williamtown",2016,"April",34.2666666666667
"4472","Williamtown",2016,"August",36.1935483870968
"4473","Williamtown",2016,"December",45.5366104721362
"4474","Williamtown",2016,"February",41.1724137931034
"4475","Williamtown",2016,"January",43.3095457476353
"4476","Williamtown",2016,"July",46.2903225806452
"4477","Williamtown",2016,"June",46.7666666666667
"4478","Williamtown",2016,"March",39.4838709677419
"4479","Williamtown",2016,"May",42.8387096774194
"4480","Williamtown",2016,"November",46.4
"4481","Williamtown",2016,"October",47.0958957895336
"4482","Williamtown",2016,"September",51.0195216870556
"4483","Williamtown",2017,"April",38.88635313514
"4484","Williamtown",2017,"February",46.1283819915594
"4485","Williamtown",2017,"January",46.2104828239629
"4486","Williamtown",2017,"June",34.12
"4487","Williamtown",2017,"March",44.7243110329033
"4488","Williamtown",2017,"May",32.8064516129032
"4489","Witchcliffe",2009,"April",35
"4490","Witchcliffe",2009,"August",45.6942578934794
"4491","Witchcliffe",2009,"December",42.3548387096774
"4492","Witchcliffe",2009,"February",43.5012730462809
"4493","Witchcliffe",2009,"January",42.4828493722504
"4494","Witchcliffe",2009,"July",43.1612903225806
"4495","Witchcliffe",2009,"June",46.3
"4496","Witchcliffe",2009,"March",37.4668205880951
"4497","Witchcliffe",2009,"May",34.741935483871
"4498","Witchcliffe",2009,"November",40.5
"4499","Witchcliffe",2009,"October",37.2903225806452
"4500","Witchcliffe",2009,"September",49.268588002678
"4501","Witchcliffe",2010,"April",33.2666666666667
"4502","Witchcliffe",2010,"August",35.258064516129
"4503","Witchcliffe",2010,"December",46.3225806451613
"4504","Witchcliffe",2010,"February",38.2072000705437
"4505","Witchcliffe",2010,"January",44.8387096774194
"4506","Witchcliffe",2010,"July",39.8387096774194
"4507","Witchcliffe",2010,"June",31.4
"4508","Witchcliffe",2010,"March",38.3225806451613
"4509","Witchcliffe",2010,"May",33.3225806451613
"4510","Witchcliffe",2010,"November",40.5666666666667
"4511","Witchcliffe",2010,"October",37.8909679142939
"4512","Witchcliffe",2010,"September",37.5255791628112
"4513","Witchcliffe",2011,"August",44.5161290322581
"4514","Witchcliffe",2011,"December",42.5161290322581
"4515","Witchcliffe",2011,"February",44.2857142857143
"4516","Witchcliffe",2011,"January",42.741935483871
"4517","Witchcliffe",2011,"July",40.7058272689821
"4518","Witchcliffe",2011,"June",44
"4519","Witchcliffe",2011,"March",38.8064516129032
"4520","Witchcliffe",2011,"May",32
"4521","Witchcliffe",2011,"November",44.2709968590488
"4522","Witchcliffe",2011,"October",38.4838709677419
"4523","Witchcliffe",2011,"September",43.1333333333333
"4524","Witchcliffe",2012,"April",37.3666666666667
"4525","Witchcliffe",2012,"August",38.5806451612903
"4526","Witchcliffe",2012,"February",44.0344827586207
"4527","Witchcliffe",2012,"January",42.6129032258064
"4528","Witchcliffe",2012,"July",34.1290322580645
"4529","Witchcliffe",2012,"June",44.7666666666667
"4530","Witchcliffe",2012,"March",43.2840063200903
"4531","Witchcliffe",2012,"May",32.8709677419355
"4532","Witchcliffe",2012,"November",40.5
"4533","Witchcliffe",2012,"October",42.0568276053114
"4534","Witchcliffe",2012,"September",43.9666666666667
"4535","Witchcliffe",2013,"April",31.8333333333333
"4536","Witchcliffe",2013,"August",44.5483870967742
"4537","Witchcliffe",2013,"December",40.8064516129032
"4538","Witchcliffe",2013,"January",44.5483870967742
"4539","Witchcliffe",2013,"July",40.7096774193548
"4540","Witchcliffe",2013,"June",32.1
"4541","Witchcliffe",2013,"March",38.1290322580645
"4542","Witchcliffe",2013,"May",35.9677419354839
"4543","Witchcliffe",2013,"November",43.9
"4544","Witchcliffe",2013,"October",39.9354838709677
"4545","Witchcliffe",2013,"September",53.2333333333333
"4546","Witchcliffe",2014,"April",34.2333333333333
"4547","Witchcliffe",2014,"August",41.4838709677419
"4548","Witchcliffe",2014,"December",42.9677419354839
"4549","Witchcliffe",2014,"February",44.2142857142857
